,zip,zip add,Lat,Lng
544,57234,"57234, Germany",50.8348814,8.112063599999999
545,9224,"09224, Germany",50.8181869,12.7804699
546,52457,"52457, Germany",50.8965203,6.2670273
547,31137,"31137, Germany",52.1676714,9.9229728
548,41462,"41462, Germany",51.2153172,6.6619119
549,24994,"24994, Germany",54.8114012,9.1954742
550,13591,"13591, Germany",52.5348604,13.1431864
551,73312,"73312, Germany",48.610799,9.835549499999999
552,33184,"33184, Germany",51.745145,8.939711899999999
553,44263,"44263, Germany",51.49074510000001,7.5079783
554,72762,"72762, Germany",48.47740109999999,9.1936152
555,15566,"15566, Germany",52.4788169,13.6998927
556,49492,"49492, Germany",52.31375019999999,7.8728578
557,71717,"71717, Germany",49.0528377,9.344486300000002
558,10249,"10249, Germany",52.5239492,13.4411786
559,84098,"84098, Germany",48.6567202,12.1011702
560,49086,"49086, Germany",52.2692409,8.1137034
561,50735,"50735, Germany",50.9767582,6.973287099999999
562,25924,"25924, Germany",54.861259,8.6716091
563,27612,"27612, Germany",53.4515614,8.567064199999999
564,66571,"66571, Germany",49.4087353,6.988327699999999
565,34613,"34613, Germany",50.9197368,9.2235701
566,59379,"59379, Germany",51.6774905,7.483776400000001
567,84160,"84160, Germany",48.5446789,12.5259481
568,25821,"25821, Germany",54.61951120000001,8.965772399999999
569,56566,"56566, Germany",50.4567833,7.5287797
570,31832,"31832, Germany",52.2048941,9.6049894
571,38108,"38108, Germany",52.3088545,10.5793453
572,67227,"67227, Germany",49.5431853,8.3512342
573,4442,"04442, Germany",51.2121652,12.3251777
574,63543,"63543, Germany",50.2024901,8.9825606
575,86585,"86585, Germany",na,na
576,31789,"31789, Germany",52.0903623,9.3516655
577,1156,"01156, Germany",51.085544,13.6276849
578,47624,"47624, Germany",51.5512895,6.203681899999999
579,87509,"87509, Germany",47.5779411,10.1847018
580,2957,"02957, Germany",51.5202232,14.7146572
581,79104,"79104, Germany",48.0033988,7.8891785
582,70329,"70329, Germany",48.7571316,9.251176100000002
583,76706,"76706, Germany",49.1701585,8.4202765
584,89537,"89537, Germany",48.6365081,10.2344975
585,49479,"49479, Germany",52.2483027,7.7094645
586,54411,"54411, Germany",49.6566681,6.948847
587,53489,"53489, Germany",50.5283824,7.2204115
588,22359,"22359, Germany",53.6476751,10.1645331
589,76889,"76889, Germany",49.0898713,7.962040999999999
590,1612,"01612, Germany",51.2991786,13.3900947
591,26629,"26629, Germany",53.3857571,7.6166489
592,78050,"78050, Germany",48.0564208,8.447501899999999
593,9394,"09394, Germany",50.745437,12.6742535
594,88339,"88339, Germany",47.9214322,9.7875798
595,85354,"85354, Germany",48.3948737,11.6949987
596,34346,"34346, Germany",51.420221,9.6856834
597,17252,"17252, Germany",53.2753824,12.8175184
598,74193,"74193, Germany",49.1442009,9.030597799999999
599,32549,"32549, Germany",52.2357817,8.8016185
600,12555,"12555, Germany",52.4622442,13.5867593
601,19073,"19073, Germany",53.5735246,11.3027049
602,47877,"47877, Germany",51.2608122,6.5075709
603,56599,"56599, Germany",50.4714087,7.382053099999999
604,76870,"76870, Germany",49.0849319,8.1908117
605,18209,"18209, Germany",54.09946650000001,11.8760791
606,74196,"74196, Germany",49.2433147,9.3230914
607,21149,"21149, Germany",53.45542589999999,9.8521093
608,76467,"76467, Germany",48.9103404,8.2531883
609,69118,"69118, Germany",49.4154874,8.7597451
610,65843,"65843, Germany",50.1336435,8.522376099999999
611,41784,"41784, Germany",na,na
612,28279,"28279, Germany",53.0452356,8.8511952
613,44536,"44536, Germany",51.6037535,7.4774771
614,93107,"93107, Germany",48.8961307,12.1506962
615,84030,"84030, Germany",48.5929078,12.1275584
616,82194,"82194, Germany",48.1924664,11.3769838
617,14822,"14822, Germany",52.2003735,12.7926843
618,81829,"81829, Germany",48.1383204,11.6875629
619,29227,"29227, Germany",52.6008714,10.1396875
620,91362,"91362, Germany",49.7556689,11.1742098
621,21729,"21729, Germany",53.8238816,9.2879696
622,61231,"61231, Germany",50.3822571,8.7387728
623,86825,"86825, Germany",48.0100894,10.5863327
624,74532,"74532, Germany",49.1522704,9.9214447
625,31655,"31655, Germany",52.31044439999999,9.2251409
626,52134,"52134, Germany",50.8840217,6.1086614
627,25421,"25421, Germany",53.6466311,9.7859847
628,25917,"25917, Germany",54.7698891,9.011256
629,31542,"31542, Germany",52.3365112,9.370241799999999
630,26931,"26931, Germany",53.20458259999999,8.3735056
631,22549,"22549, Germany",53.5862877,9.854548399999999
632,88239,"88239, Germany",47.6894006,9.8206437
633,97769,"97769, Germany",50.30363680000001,9.784952299999999
634,17109,"17109, Germany",53.91170899999999,13.0322088
635,89287,"89287, Germany",48.257935,10.0945227
636,25927,"25927, Germany",54.86880189999999,8.7338732
637,90449,"90449, Germany",49.4243655,11.0098282
638,32351,"32351, Germany",52.4204498,8.4766636
639,97896,"97896, Germany",49.7478705,9.366137300000002
640,93073,"93073, Germany",48.9868682,12.2107043
641,47559,"47559, Germany",51.7936497,6.018026
642,42853,"42853, Germany",51.1832986,7.179900900000001
643,26125,"26125, Germany",53.1748875,8.2557526
644,96450,"96450, Germany",50.255698,10.9550818
645,26188,"26188, Germany",53.1122039,7.984689799999999
646,31171,"31171, Germany",52.1562934,9.803574399999999
647,18230,"18230, Germany",54.1083782,11.6744498
648,56626,"56626, Germany",50.436848,7.353342199999998
649,51491,"51491, Germany",50.94094699999999,7.301358399999999
650,18528,"18528, Germany",54.4117391,13.4258527
651,64572,"64572, Germany",49.9155479,8.5350214
652,26203,"26203, Germany",53.0466804,8.1523159
653,93326,"93326, Germany",48.825804,11.849226
654,24576,"24576, Germany",53.91033969999999,9.8438131
655,41334,"41334, Germany",51.3262794,6.272100099999999
656,83052,"83052, Germany",47.8760097,11.9399211
657,44649,"44649, Germany",51.534021,7.154747599999999
658,53347,"53347, Germany",50.7082905,7.004626
659,24852,"24852, Germany",54.6206406,9.3706094
660,41179,"41179, Germany",51.1642093,6.3536759
661,27616,"27616, Germany",53.43476500000001,8.7969675
662,28757,"28757, Germany",53.17688010000001,8.6336927
663,32805,"32805, Germany",51.8604282,8.9630488
664,83677,"83677, Germany",47.7664657,11.6308875
665,26524,"26524, Germany",53.61282440000001,7.289322500000001
666,4654,"04654, Germany",51.0544449,12.5545458
667,46359,"46359, Germany",51.826563,6.9348091
668,42857,"42857, Germany",51.16776050000001,7.1621551
669,61184,"61184, Germany",50.2341967,8.7724716
670,9661,"09661, Germany",51.0070443,13.125568
671,53474,"53474, Germany",50.53472860000001,7.1175897
672,6618,"06618, Germany",51.1050239,11.8277849
673,26548,"26548, Germany",53.71682699999999,7.281028199999999
674,66822,"66822, Germany",49.4146854,6.8893733
675,65599,"65599, Germany",50.5054165,8.025122999999999
676,66125,"66125, Germany",49.2790209,7.025055699999999
677,18311,"18311, Germany",54.2220852,12.4097065
678,14974,"14974, Germany",52.2780825,13.2569144
679,71404,"71404, Germany",48.8367616,9.3761986
680,28239,"28239, Germany",53.132048,8.7398289
681,24594,"24594, Germany",54.1099748,9.6873623
682,22869,"22869, Germany",53.5993247,9.8291495
683,56575,"56575, Germany",50.4173075,7.4560016
684,64720,"64720, Germany",49.6957731,9.0514932
685,51427,"51427, Germany",50.95699639999999,7.1267771
686,71149,"71149, Germany",48.5263115,8.8282771
687,85051,"85051, Germany",48.7284803,11.4056139
688,24613,"24613, Germany",54.0694506,9.7796757
689,76751,"76751, Germany",49.0832083,8.2858353
690,87549,"87549, Germany",47.5740689,10.2903405
691,52391,"52391, Germany",50.752926,6.5979265
692,74906,"74906, Germany",49.243727,9.062633199999999
693,48428,"48428, Germany",42.9501934,-83.1434573
694,76571,"76571, Germany",48.8104599,8.338741299999999
695,49770,"49770, Germany",52.682,7.602527699999999
696,21279,"21279, Germany",53.3720216,9.7396826
697,94327,"94327, Germany",48.9200636,12.6814185
698,15834,"15834, Germany",52.2870995,13.4610234
699,86356,"86356, Germany",48.3999677,10.8256411
700,74523,"74523, Germany",49.1257616,9.7544127
701,82256,"82256, Germany",48.17870689999999,11.23683
702,44229,"44229, Germany",51.4517574,7.4568942
703,72131,"72131, Germany",48.4203321,9.0317372
704,44795,"44795, Germany",51.449197,7.195777899999999
705,86842,"86842, Germany",48.0550211,10.6419896
706,45478,"45478, Germany",51.4369709,6.835237100000001
707,2929,"02929, Germany",51.3326796,14.9654413
708,21077,"21077, Germany",53.4363201,9.950225099999999
709,90579,"90579, Germany",49.48626729999999,10.7650387
710,6246,"06246, Germany",51.3881993,11.8637798
711,27628,"27628, Germany",53.3581583,8.6548594
712,14929,"14929, Germany",52.0646102,12.8501425
713,29643,"29643, Germany",53.0620774,9.673699599999999
714,93336,"93336, Germany",48.8969537,11.6528283
715,90768,"90768, Germany",49.49130419999999,10.9293574
716,48157,"48157, Germany",52.01594009999999,7.6724351
717,71120,"71120, Germany",48.7144885,8.9121197
718,54340,"54340, Germany",49.8389074,6.8519481
719,76307,"76307, Germany",48.9050182,8.5002662
720,67574,"67574, Germany",49.7049676,8.314935199999999
721,6317,"06317, Germany",51.4608293,11.6713282
722,61118,"61118, Germany",50.1936501,8.7597568
723,51429,"51429, Germany",50.968061,7.2024025
724,45149,"45149, Germany",51.4188047,6.964374899999999
725,72535,"72535, Germany",48.4464883,9.6686062
726,2826,"02826, Germany",51.14819749999999,14.975409
727,74259,"74259, Germany",49.3155134,9.4172272
728,58091,"58091, Germany",51.342288,7.486979099999999
729,63071,"63071, Germany",50.0856921,8.7823611
730,72555,"72555, Germany",48.5347328,9.295337
731,85053,"85053, Germany",48.7505672,11.4578898
732,42719,"42719, Germany",51.1843821,7.0402385
733,56651,"56651, Germany",50.4600552,7.2220826
734,42553,"42553, Germany",51.3158524,7.098790699999999
735,41464,"41464, Germany",51.1910608,6.672621899999999
736,34549,"34549, Germany",51.17361959999999,9.073392499999999
737,13505,"13505, Germany",52.58835939999999,13.2464014
738,53947,"53947, Germany",50.4990435,6.6673756
739,66869,"66869, Germany",49.5464931,7.4027338
740,21376,"21376, Germany",53.208713,10.1284243
741,58135,"58135, Germany",51.3376396,7.426324600000001
742,84381,"84381, Germany",48.5335612,12.948316
743,76227,"76227, Germany",48.9881413,8.4743368
744,23758,"23758, Germany",54.3161225,10.8806314
745,48455,"48455, Germany",52.29737489999999,7.0991962
746,13589,"13589, Germany",52.5657546,13.158139
747,32361,"32361, Germany",52.3000863,8.5103036
748,2943,"02943, Germany",51.4269314,14.5988026
749,47169,"47169, Germany",51.512382,6.7635077
750,34388,"34388, Germany",51.57784789999999,9.4451662
751,47533,"47533, Germany",51.8091567,6.1280084
752,27711,"27711, Germany",53.2648107,8.7422227
753,17159,"17159, Germany",53.9405448,12.8697891
754,57290,"57290, Germany",50.78995,8.0053567
755,79117,"79117, Germany",47.9581621,7.8949218
756,46284,"46284, Germany",51.6798375,6.928973399999999
757,23813,"23813, Germany",54.0217876,10.3448165
758,25884,"25884, Germany",54.5701823,9.1791953
759,72178,"72178, Germany",48.4904351,8.5709962
760,88690,"88690, Germany",47.7382605,9.2358387
761,46145,"46145, Germany",51.54104599999999,6.8608898
762,66629,"66629, Germany",49.53586259999999,7.2476129
763,44623,"44623, Germany",51.5389464,7.2251173
764,38327,"38327, Germany",52.09374039999999,10.7006741
765,34320,"34320, Germany",51.2342147,9.5769872
766,67595,"67595, Germany",49.7269394,8.2954346
767,47800,"47800, Germany",51.3450717,6.6001623
768,63110,"63110, Germany",50.0179133,8.8902931
769,65193,"65193, Germany",50.0982399,8.247513399999999
770,34246,"34246, Germany",51.359241,9.4615271
771,86899,"86899, Germany",48.02530300000001,10.8506608
772,24787,"24787, Germany",54.3051694,9.5888138
773,42799,"42799, Germany",51.10792679999999,7.059227
774,57627,"57627, Germany",50.65710259999999,7.8079388
775,90537,"90537, Germany",49.3748517,11.2291112
776,6456,"06456, Germany",51.6766872,11.5671346
777,53343,"53343, Germany",50.6198949,7.0869865
778,26736,"26736, Germany",53.4599662,7.1194793
779,29331,"29331, Germany",52.6189846,10.2419747
780,82223,"82223, Germany",48.1722632,11.3222831
781,35075,"35075, Germany",50.7598385,8.573839
782,54309,"54309, Germany",49.8047299,6.6116627
783,4571,"04571, Germany",51.1958824,12.427564
784,6774,"06774, Germany",51.6585033,12.4290069
785,59581,"59581, Germany",51.4534047,8.2945758
786,6258,"06258, Germany",51.38975199999999,12.0528729
787,9481,"09481, Germany",50.5771254,12.8681889
788,72393,"72393, Germany",48.2984526,9.1038503
789,58566,"58566, Germany",51.1339188,7.566130100000001
790,7545,"07545, Germany",50.8805212,12.0805073
791,49811,"49811, Germany",52.5444308,7.3584
792,99510,"99510, Germany",51.0110833,11.5004392
793,66894,"66894, Germany",49.3574991,7.4796524
794,39130,"39130, Germany",52.15576610000001,11.5721967
795,45143,"45143, Germany",51.46279209999999,6.9787572
796,33378,"33378, Germany",51.8349207,8.2985134
797,88483,"88483, Germany",48.2382853,9.934334200000002
798,84428,"84428, Germany",48.3104109,12.2747258
799,38159,"38159, Germany",52.2583592,10.3626737
800,59939,"59939, Germany",51.3099808,8.5253748
801,22589,"22589, Germany",53.5764593,9.8230107
802,56130,"56130, Germany",50.3505119,7.7227544
803,56727,"56727, Germany",50.3238823,7.1678454
804,84367,"84367, Germany",48.3250487,12.9010758
805,6249,"06249, Germany",51.3080784,11.8134011
806,66693,"66693, Germany",49.49526299999999,6.5581052
807,63454,"63454, Germany",50.1319477,8.8899274
808,22399,"22399, Germany",53.6670472,10.0656041
809,56235,"56235, Germany",50.4700254,7.722904300000001
810,53577,"53577, Germany",50.62110209999999,7.401959499999999
811,84437,"84437, Germany",48.1979091,12.2848632
812,87642,"87642, Germany",47.6256559,10.8513377
813,34479,"34479, Germany",51.41532249999999,9.1846898
814,94094,"94094, Germany",48.3594806,13.2025163
815,67582,"67582, Germany",49.7429604,8.3229467
816,79395,"79395, Germany",47.835518,7.5755135
817,15738,"15738, Germany",52.3463706,13.6222937
818,63846,"63846, Germany",50.01194599999999,9.294392000000002
819,66265,"66265, Germany",49.3499036,6.948682499999999
820,27721,"27721, Germany",53.1953433,8.7272731
821,23966,"23966, Germany",53.8231915,11.3174732
822,50354,"50354, Germany",50.8631453,6.8596159
823,57319,"57319, Germany",51.066498,8.3966362
824,58300,"58300, Germany",51.3785418,7.3632022
825,24159,"24159, Germany",54.3964996,10.1550845
826,6449,"06449, Germany",51.7793089,11.4729835
827,3172,"03172, Germany",51.94750810000001,14.5690228
828,28355,"28355, Germany",53.0903178,8.9354031
829,38531,"38531, Germany",52.4158184,10.5309042
830,8527,"08527, Germany",50.4862985,12.1381551
831,52445,"52445, Germany",51.0055724,6.426986899999999
832,59439,"59439, Germany",51.48774239999999,7.635929799999999
833,42281,"42281, Germany",51.2866862,7.188234700000001
834,73037,"73037, Germany",48.7285331,9.701654999999999
835,48607,"48607, Germany",52.2066558,7.185959299999999
836,76461,"76461, Germany",48.8696217,8.276695799999999
837,15713,"15713, Germany",52.3451445,13.7060935
838,73467,"73467, Germany",48.8796048,10.4090522
839,88518,"88518, Germany",48.0604369,9.442755799999999
840,66540,"66540, Germany",49.3749082,7.206293999999999
841,26345,"26345, Germany",53.3712609,8.0028132
842,55268,"55268, Germany",49.9084768,8.205515499999999
843,69115,"69115, Germany",49.4035106,8.681388
844,16341,"16341, Germany",52.6420277,13.5367607
845,52146,"52146, Germany",50.8193814,6.1462316
846,25980,"25980, Germany",54.886578,8.311244
847,21745,"21745, Germany",53.6823302,9.1307765
848,84508,"84508, Germany",48.1414789,12.7358711
849,63695,"63695, Germany",50.3217953,9.0184511
850,55286,"55286, Germany",49.848673,8.1034296
851,25599,"25599, Germany",53.8448924,9.401172899999999
852,35781,"35781, Germany",50.4797358,8.2615942
853,75417,"75417, Germany",48.9335965,8.8605125
854,58540,"58540, Germany",51.1140959,7.7082643
855,89264,"89264, Germany",48.3168029,10.1962965
856,99891,"99891, Germany",50.87844949999999,10.5115237
857,15755,"15755, Germany",52.1347113,13.6145902
858,22607,"22607, Germany",53.570291,9.8826238
859,89350,"89350, Germany",48.4723129,10.4284054
860,18236,"18236, Germany",54.0631588,11.7968001
861,48308,"48308, Germany",51.8573969,7.491457100000001
862,49632,"49632, Germany",52.7157133,7.9407979
863,83666,"83666, Germany",47.7735417,11.6738662
864,31855,"31855, Germany",52.051324,9.2522609
865,4552,"04552, Germany",51.1304093,12.4930461
866,31553,"31553, Germany",52.3972121,9.2683882
867,52511,"52511, Germany",50.96672179999999,6.1267754
868,78056,"78056, Germany",48.0542318,8.569969
869,21244,"21244, Germany",53.3176971,9.8694844
870,87789,"87789, Germany",47.92279449999999,10.2011111
871,50127,"50127, Germany",50.9390797,6.6870134
872,55490,"55490, Germany",49.8957622,7.4803664
873,78337,"78337, Germany",47.6857668,8.8962072
874,77933,"77933, Germany",48.33915,7.8781487
875,59425,"59425, Germany",51.5521918,7.7013158
876,31683,"31683, Germany",52.2683264,9.146706199999999
877,45357,"45357, Germany",51.48432950000001,6.9272094
878,17258,"17258, Germany",53.3510916,13.4106996
879,58802,"58802, Germany",51.3249474,7.861748100000001
880,67663,"67663, Germany",49.4179146,7.801130799999999
881,44339,"44339, Germany",51.5512261,7.4790381
882,14662,"14662, Germany",52.7348326,12.5791112
883,29379,"29379, Germany",52.6597681,10.6936501
884,1848,"01848, Germany",50.9889401,14.1559133
885,33165,"33165, Germany",51.6207332,8.8995725
886,45549,"45549, Germany",51.3436595,7.2465538
887,44267,"44267, Germany",51.45788080000001,7.526148800000001
888,47546,"47546, Germany",51.7574924,6.303336799999999
